#,start,end,today,deviceid,"Is this a real interview, or are you just practicing?",Researcher's name.,Location of questionnaire administration.,Is this interview done in person or online?,Select gender of respondent.,Can you confirm your age range?,This survey is part of a broader impact evaluation of the IRM project that you are participating in. The goal of this evaluation is to understand how the IRM is impacting survivors’ lives and to determine whether the IRM has achieved its desired outcomes ,"This first part of the assessment asks about your individual wellbeing in the last two weeks. If you are unsure about which response to give to a question, please choose the one that appears most appropriate. Please listen to each question, think about yo","First, how would you rate your overall quality of life? (Quality of life is an overall rating of your life taking into account your physical, psychological well-being, and economic well-being as well as social relationships, and your relation to your envi",We're going to start by asking you some questions about the environment within which you live.,How safe do you feel in your daily life?,"How healthy is your physical environment?
(For example: clean, hygienic, enjoyable, comfortable, attractive, pretty)",Do you have enough money to meet your needs?,"How available to you is the information that you need in your day-to-day life? 
(For example: information about transportation, schooling and health services for children, how to access public services like government offices, post offices, social activit","To what extent do you have the opportunity for leisure activities? (*Researcher to give examples – visiting friends houses, having coffee/tea with friends/going for walks)
(Watching movies or TV shows, Reading books or magazines, Playing sports or exercis",How satisfied are you with the conditions of your living place?,In what type of housing do you currently live?,How satisfied are you with your access to health services?,How satisfied are you with your transport?,Thank you. We're now going to ask you some questions specifically about your physical health.,How satisfied are you with your health?,To what extent do you feel that physical pain prevents you from doing what you need to do?,How much do you need any medical treatment to function in your daily life?,Do you have enough energy for everyday life?,"How well are you able to get around physically? In other words, how physically mobile are you?  [Note to researchers: this refers to physical health and disabilities.]",How satisfied are you with your sleep?,How satisfied are you with with your ability to perform your daily life activities?,How satisfied are you with your capacity for work?,"The following questions ask you about emotions, moods, thoughts, and behaviours in the past two weeks to better understand your psychological health.",How much do you enjoy life?,To what extent do you feel your life to be meaningful?,How well are you able to concentrate?,How comfortable do you feel with your bodily appearance?,How satisfied are you with yourself?,"In the last two weeks, how often have you had negative feelings such as blue mood, despair, anxiety, depression?","Over the past two weeks, did thoughts about a traumatic event frequently enter your mind?",Were you frequently disturbed by dreams of a traumatic event?,Did reminders of a traumatic event cause you to feel intense distress?,Did you try to block out thoughts or emotions related to a traumatic event?,"Did you try to avoid activities, places, or people that reminded you of a traumatic event?","Did you have intense memories, where it felt like you were reliving a traumatic event?",Did you keep your guard up because of having experienced a traumatic event?,Were you nervous and easily startled because of having experienced a traumatic event?,"Thinking back through all the questions I have asked so far since the beginning of the interview, to what extent do you think your responses have been influenced by your experience of detention?","Similarly, to what extent do you think your responses have been influenced by your experiences as a refugee in Turkiye?","And finally, to what extent do you think your responses have been influenced by the earthquake?","Thank you very much. Before we move on to the next topic, I'd like to ask two more questions.",To what extent has the earthquake made it more difficult for you to overcome your experience of detention?,To what extent have your experiences as a refugee in Turkiye made it more difficult for you to overcome your experience of detention?,"Thank you very much. Before we proceed to the next section, I’d like to ask you how you are feeling, and if you’d like a little break? Otherwise, would you like to continue? In this part of the questionnaire, we would like to know more about your social r",Are you currently supporting or providing for any relatives?,To what extent do you currently feel financially able to support and provide for your family?,To what extent do your family responsibilities make you feel overwhelmed?,"How many of your friends, family members and acquaintances are you in regular contact with at the moment? [note for data collector: this refers to how strong their social network is at the moment of the interview]",How has the IRM project impacted your social relationships?,How many people can you really count on when you need help?,"How satisfied are you with the support you receive from friends, family members and acquaintances?","To what extent has the IRM project contributed to improving the support you receive from friends, family members and acquaintances?",Do you think the IRM project has improved the acceptance of detention within family and or community members?,How often do you feel gossiped about?,How often do you feel excluded from social gatherings or activities?,Have you felt more respected or valued in your community since participating in the project?,"Can you explain a bit more about this? (for the data collector: related to questions on gossip, exclusion and respect from community)",To what extent do you trust people who have not had the same experience as you?,"We are now going to ask you some questions specifically about the project, and your participation.",How well informed do you feel about this project for interim reparative measures?,Please explain.,"To what extent do you feel that survivors have contributed to the conceptualisation, design and implementation of this project for interim reparative measures? In other words, to what extent do you feel that this project is being co-created with survivors",Please explain.2,"To what extent do you feel you have personally contributed to the conceptualisation, design and implementation of this project for interim reparative measures?",Please explain.3,Have you personally had the opportunity to specify which individual interim reparative measures you would like to receive?,Please explain.4,What challenges did you face participating in the project?,To what extent do you feel represented by the project's Steering Committee?,Please explain.5,Do you feel that people handling this process know your personal story?,Have the people involved in this process treated you with respect?,Do you trust the people involved in this process?,Would you like to provide any feedback on the people involved in this process? Remember this survey is anonymous.,Has engaging with this process of getting and receiving interim reparative measures created security concerns for you?,What would make you feel safer?,"We are nearly finished! In this final section, we have a few questions specifically about the impact of your participation in the project so far.",Are you satisfied with the results of the IRM project?,Do you think the IRM project has improved your physical wellbeing?,Can you explain? How did the project improved your physical wellbeing? Or why did it not?,Do you think the IRM project has improved your mental wellbeing?,Can you explain? How did the project improved your mental wellbeing? Or why did it not?,Do you think the IRM project has improved your financial situation?,Can you explain? How did the project improved your financial wellbeing? Or why did it not?,Do you think the IRM project has increased your family's wellbeing?,Can you explain? How did the project improved your family wellbeing? Or why did it not?,The next few questions are about your opinion of recognition and justice.,Has participation in the project for interim reparative measures made you feel recognised?,Can you explain? How did the project made you feel recognized? Or why did it not?,Has participation in the project for interim reparative measures given you a sense of justice?,Can you explain? How did the project gave you a sense of justice or why did it not?,To what degree can increased recognition contribute to a sense of justice?,Do you believe that your sense of dignity has increased because you are participating in the project for interim reparative measures?,Can you explain? How has your sense of dignity increased or why did it not?,What has been the most significant impact of the IRM project on your life? [Note to researchers: please take the time to properly write down what the survivor says.],Do you believe that the benefits you gained from this project will be sustainable over the long term?,Is there anything else that you think it is important for me to know about your participation in this process?,Many thanks for your participation.,audit,audit_URL,How has the support provided through this project impacted your self-worth or self-esteem?,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,_index
26,2024-09-17,2024-09-17,2024-09-17,ee.kobotoolbox.org:NAFp1acHp98PEfay,2,2,2,1,2,3,1,,3,,2,3,2,3,3,3,4,4,3,,4,2,2,3,3,4,4,4,,3,3,2,3,4,2,0,0,0,2,2,2,2,0,2,2,3,,3,3,,2,3,4,3,2,3,2,3,3,1,2,3,"When people work, they have a place in society and are no longer dependent on society.",2,,3,"There are some activities that I didn't attend or wasn't in, especially those held outside of Reyhanliyah.",3,Through survey questionnaires that were shared with us by project staff,3,"I and other survivors communicated our ideas and needs through questionnaires, meetings and activities organized by the association",2,The available options were displayed and I chose the one that suits me best,there is no,777,I've never heard that term before.,1,2,2,there is no,0,,,1,3,"Thanks to working on my own business, my physical activity is better",3,"I feel like I don't need anyone anymore, and that's a relief.",3,"Through the income from the project, we were able to secure the rent of the house, and since the project is selling vegetables and fruits, we no longer need to buy them.",1,The project is barely enough to meet basic needs,,3,"If the project didn't support us, we wouldn't feel recognized",3,We now feel that someone cares about us and is working on our case to achieve some justice for us.,4,3,My mental state has become more relaxed and my self-confidence has increased.,"Most importantly for me, it was the first time I felt that someone cared about us, especially since we had been exploited before, but the project was very credible.",1,"I believe that the length of time the survivor spent in detention should have been taken into account and compensated accordingly, as a person who stayed for one day is not the same as a person who stayed for years.",,,,,384498000,f91533bf-17c2-48e6-a62c-b7807c98d493,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,26
27,2024-09-17,2024-09-17,2024-09-17,deviceid not found,2,4,4,1,1,3,1,,3,,2,4,4,4,3,2,5,4,4,,4,1,1,3,5,4,4,4,,3,1,4,5,3,2,0,0,2,0,2,0,2,0,2,5,2,,2,4,,2,2,4,2,2,3,4,2,2,1,1,1,I didn't feel the difference at all,3,,3,"The organization didn't have answers to many of my questions, such as how much and what the needs are",5,Managers are survivors and they created the design,2,"I only participated in the execution, I came late during the execution period",2,"I already had a business and I needed to expand it, the employee gave me all the options and I took the one that suited me best.",there is no,3,"They are insightful and flexible in listening, discussing and implementing",2,2,2,there is no,0,,,1,1,I'm already in good health.,3,Facilitate my project and remove some of the obstacles in my business.,3,I've expanded my business and the payoff is even greater.,2,"The more income, the more travel, and luxury needs money",,3,Reminding the world of the Syrian issue,1,Not that justice is more than a small amount of money.,3,888,There is no connection between my participation in the project and my self-esteem,Psychological impact I felt like I existed at all,0,The choices that have been made are not sustainable,,,,,384503264,89454635-4806-4761-8372-37f42c8ecc05,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,27
28,2024-09-16,2024-09-17,2024-09-16,ee.kobotoolbox.org:mje5kdhC2TgSSTyq,2,4,4,1,1,3,1,,4,,3,5,3,3,1,4,4,1,2,,4,2,4,5,5,2,5,5,,5,5,5,5,5,1,0,0,0,2,2,0,0,0,2,4,2,,3,4,,2,2,4,2,3,NaN,2,1,5,1,3,4,"(In a moment when we felt that the issue had gone unmentioned, the project shed light on the survivors and gave them a voice.)",4,,5,(I always ask the list and feel like I know everything about it).,5,"(Through participations, seminars and meetings, survivors have strongly shared their ideas.)",5,(I agree with all the ideas that have been put forward and have new ideas for the future if sustainable).,2,(I had the freedom to choose),(some ambiguity in some details such as the amount of money),5,(All the ideas they were putting forward were good and I support them),2,2,2,There is excellence in the selection of the entire team,0,,,2,4,"The amount relieved expenses and work pressures, which led to physical comfort",5,How well I feel about myself,3,"They always felt for us, even during the earthquake there was a push.",2,Because I put all the money into the project and there's nothing left for entertainment,,3,"After the project, we created a community that didn't already exist and shared our aspirations and ideas.",3,Part of restorative justice,4,4,My voice can be heard and my thoughts can be heard through the organization and I feel like I'm not dead.,Attention,2,In terms of sustainable morale but not financially.,,,,,384506420,dd7823a6-c61b-401f-a21c-fc27ad2d739b,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,28
29,2024-09-17,2024-09-17,2024-09-17,ee.kobotoolbox.org:ZjHkbCjdXOHRjkDb,2,1,1,1,2,3,1,,3,,3,5,1,4,3,4,5,4,1,,3,3,5,4,3,4,3,3,,3,4,1,3,3,4,2,2,2,2,2,2,2,2,5,5,3,,4,4,,2,3,5,2,3,2,1,1,1,3,2,4,"After participating in a project and securing some financial income for my family, and after participating in the podcast activity, I felt respected and appreciated by others.",5,,5,"I was properly introduced and explained by the case managers and the direct project manager, and I also attended most of the workshops and got answers to all my questions.",4,By attending the workshops and taking into account all the suggestions made by the survivors.,5,I documented a large number of survivors in Mersin and suggested them to the organization and felt that I had benefited the organization and at the same time other survivors.,2,I chose where to spend the money to execute my project and pay my rent,there is no,4,They have lived similar experiences to ours and know our pain,0,2,2,there is no,1,I never feel safe in Turkey because we are at risk of being deported at any moment. I feel safe by securing international protection for us or securing the return of our citizenship.,,2,3,"Due to the responsibilities of rent and commitments, I had a lot of physical pain, and after the financial relief, I slept better and felt physically healthier.",3,A brief respite from rent and debt,3,"Through my small business, I made enough money to cover my bills and some of my rent for a while, but it didn't last.",1,"We were in a lot of debt, we didn't get to the welfare state",,2,It's not perfect because we're in a refugee country,2,Justice is complete when we get what we deserve from the person who caused the pain.,3,4,I felt that the experience of being arrested for the first time had a positive impact and so I felt empowered and confident to talk about my experience of being arrested,"They were the first organization that was honest with the survivors and did not trade on their cause. They treated us with the best treatment and appreciated the difficulties we went through, thus leaving a beautiful impact on our lives.",0,"It was temporary, and due to high inflation and the difficulty of life, I could not complete my project, but if the amount had been more, I could have guaranteed my project.",,,,,384516890,ad429536-2593-4c33-875b-85160d05c89d,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,29
30,2024-09-17,2024-09-17,2024-09-17,ee.kobotoolbox.org:bHVciw0CXUGt5aDX,2,3,3,1,1,3,1,,3,,2,3,2,3,2,3,5,2,4,,4,2,4,2,4,2,2,2,,2,5,4,5,4,4,2,0,2,2,2,0,0,2,4,4,4,,1,4,,2,3,1,2,2,3,4,3,3,3,3,3,"The reason is the nature of the ideas and the nature of the attitude towards big questions. I am a liberal person, not a religious person, I have a strong attitude towards the encroachment of religion on society, I advocate for the secularization of the state and support human rights, a combination that makes me an object of gossip first and not keen on communication,I exclude from meetings of a political nature because my position is inconsistent outside and on a social level because the system of ideas is not accepted because I lived a bad experience in Syria. I always attack the encroachment of religion on society but there is no keenness with the necessary reference that I highly respect people's right to freedom of arrest, respect and appreciation project gave an opportunity to meet new people I did not know before creating a state of good communication, a state of friendship project.""",5,,4,"The project was explained well at the beginning with a status tracker - continuity of communication was in the clarification of the project - the questionnaires were fully explained """,4,"""The fact that survivors were given space to think about how they can benefit from the outcome of a project is an important role in the realization of a project because it involves survivors in a variety of activities beyond the idea of designing a personal project.""",2,"""I had a role in implementing the project and I had a role in giving feedback, whether it was success stories or lessons learned.""",2,"""I was guided towards specific measures, I was free to choose a project and I chose a project and opened it.""","""Insufficient financial support provided by the project - Inflation and price increases between the grant delivery period - Increased economic inflation""",777,"""I didn't know anything about an orientation committee""",0,2,2,Thanks to them,0,,,2,3,"""Because the improved mental health of the project had a positive impact, but Zalzal's support had a very large impact on physical health.""",4,"""Feeling valued and cared for - feeling after neglecting the experience of detention survivors that there are organizations working for their rights""",3,"""The project provided a small stable income that did not exist before the project.""",1,"""Because basic needs are prioritized and there is no financial surplus to allow for luxuries.""",,3,"""By including me in a project run by a licensed organization that has a legal entity working on the issue of detainees - with international organizations contributing to the project and thus having an international documentary ground for its experience.""",5,"""Because they were treated equally among the targets without discrimination and therefore all had equal opportunities to participate and benefit.""",3,3,"""Just targeting me as a survivor of detention and recognizing the value of this experience on the value of humanity and rights - giving a safe space for participation and expression with different beneficiaries within one specific limit are only survivors of detention.""","""Psychological Impact""",0,"""Thanks to the organization's ability to secure sustainable funding for the project and to continuously monitor and evaluate the projects.""",,,,,384519654,04316f1b-8c69-4512-bd1d-3e0e70c2344a,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,30
31,2024-09-17,2024-09-17,2024-09-17,ee.kobotoolbox.org:NAFp1acHp98PEfay,2,2,2,1,2,4,1,,4,,2,3,2,3,2,3,4,1,1,,3,3,2,3,3,4,4,4,,2,3,4,4,5,2,2,0,2,2,2,2,2,2,3,4,4,,4,4,,2,4,5,4,3,2,4,4,4,2,2,4,"Because of my work, I have many social connections, and after getting to know me on a personal level, they respect and appreciate me even more.",2,,4,Through staff visits and meetings,888,,888,,2,"When I was asked by the staff, I chose the cooking project",There was some criticism from people about the project I chose,777,I've never heard that name before.,2,2,2,The staff was very nice to us,0,,,2,4,"Thanks to the project, I was able to buy medicine for my knees",4,"Thanks to working on the project and being able to help my family, my mental state is better.",3,"Before, I used to rely on the Crescent Card, and after I cashed the Crescent Card, I had to go into debt to make ends meet, but thanks to the project, I no longer need to go into debt to make ends meet.",2,The project's revenue is enough to cover basic needs,,4,"Thanks to the project, I have strong connections and people call me and invite me to events.",2,I feel that we have not been given our rights as survivors and everything we have been given has been inadequate for our detention experience.,4,4,"Thanks to my work on the project, I didn't need anyone's help","Most importantly, the project helped me to stand on my own two feet and help my family and not need anyone else.",2,The survivor thanked the organizers of the reparations project and said she hoped they would continue to support them so they could develop their projects,,,,,384523461,190f543b-8ed9-4abc-8cb5-f63a9af68681,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,31
32,2024-09-17,2024-09-17,2024-09-17,ee.kobotoolbox.org:bHVciw0CXUGt5aDX,2,3,3,1,2,3,1,,3,,2,3,2,2,2,4,4,4,4,,2,2,3,1,3,2,4,4,,2,2,3,4,4,3,2,0,2,0,2,0,2,2,4,4,3,,3,3,,2,3,4,3,3,3,4,3,3,1,2,3,"The people I work with are very few, I'm sure they are good people, I like to meet people and activities a little because of my interest in children, and a person earns respect in society through his style.""",3,,4,Through the case manager and a thorough explanation of the project from the very beginning of the interview,3,"""Survivors got up because they felt for others.""",1,"""I couldn't attend meetings because of my children""",0,"""Through options in the project""","""Increased inflation""",777,"""I don't know anything about an orientation committee""",1,2,2,"""Thanks to them""",0,,,2,1,"""Improve your physical condition by purchasing materials to open the project""",4,"""Cohabitating with people in the project improves psychological well-being""",4,"""There's a special resource to meet the needs""",4,"""Meeting their needs""",,4,"""You have a strong personality as a former detainee and a caring person.""",4,"""Contribute that the truth is not lost.""",4,4,"""Through Social Relationships""","Psychological, social and physical impact",2,Thanks to the team members and asked to continue the project,,,,,384548370,f6250e60-ad7f-40dc-ae09-733ad286429d,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,32
33,2024-09-17,2024-09-17,2024-09-17,ee.kobotoolbox.org:mje5kdhC2TgSSTyq,2,4,4,1,1,3,1,,5,,4,5,3,3,5,5,5,5,5,,3,3,4,4,2,5,3,3,,4,3,5,5,5,1,2,2,2,2,0,2,0,0,3,3,3,,2,3,,2,3,3,4,3,3,5,2,4,2,2,3,(I got married for the amount of reparations and had a better social life),3,,5,(Everything that was done in the project was explained from the first contact from the organization),4,"(The project manager and some of the staff are survivors, and everything in the project is their ideas and choices.)",2,I joined the project late in the implementation phase only,2,"(I wanted to use the money to get married, and that's what I chose to do.)",there is no,4,(Their decisions are in our favor and we are present in the project to claim everything that benefits us),2,2,2,"(I used to call them even for things that had nothing to do with reparations, such as consultations for certain matters, and they answered my questions with great patience).",0,,,2,3,"(After receiving the money, I got married and my wife helps me a lot with my disability and meets my needs.)",3,"(I feel like the organization is taking care of me, doing everything in my favor and trying to publicize our cause more widely)",3,I was unable to marry before receiving the payment,3,"(After I got married, my life improved dramatically)",,4,(There is a party that has received our case and is trying to force everyone to accept and support the detainees),4,(I told my story to someone who is interested and very optimistic that something will come out of it that will change our lives and our destiny.),5,2,(I don't feel like there's a relationship),Psychological impact,2,there is no,,,,,384569789,cf72b7b0-fe89-4961-a3d5-79b02d1662f8,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,33
34,2024-09-17,2024-09-17,2024-09-17,ee.kobotoolbox.org:bHVciw0CXUGt5aDX,2,3,3,1,1,3,1,,4,,3,2,2,4,3,4,5,4,4,,5,3,2,4,4,4,4,4,,3,5,5,5,5,2,2,2,0,0,0,2,2,0,3,4,1,,1,3,,2,3,4,3,3,3,4,3,3,2,2,3,"I don't watch what people say, I don't care what people say, I don't care about what people say, I'm mostly in contact and I don't meet people for family reasons.""",3,,5,"""The case manager has been aware of the project since the beginning of the interview""",4,"""The presence of a segment of detainees prompted the implementation of this project""",5,"""Delivering everything to the project with honesty, transparency, and commitment to the assignments they have requested""",2,"""Having options for the project""","""Understanding the labor market by choosing a project and studying it and whether the amount to be offered is enough or needs more.""",777,"""I don't know anything about an orientation committee""",2,2,2,"""Their transparency and commitment to transparency is one of the most honest projects they have undertaken.""",0,,,2,4,"""Financial stability and meeting the needs of a family reduces thinking so that one feels less sick""",5,"""Feeling a sense of financial stability and meeting the needs of my family gave me a sense of psychological stability.""",5,"""By generating a monthly revenue stream that helps meet part of the needs""",3,"""Meeting their living needs""",,4,"""By achieving the work of getting the project completed, it gives a sense of recognition.""",5,"""The sense of competent authorities and their assistance, and the reparations project tried to balance some justice by not discriminating against them.""",4,3,"""There are people who are looking for you and people who have known suffering and are trying to help respectfully.""","""The human, psychological and physical impact""",1,"""Nothing, first of all the humanity of this project and the credibility and credibility of the assistance by explaining, responding and treating with respect was a feeling of accompaniment throughout the project and special thanks to them and wished to support other survivors in all Turkish provinces.""",,,,,384572713,a1093280-0aa1-43d1-acdd-d1eceba97dd8,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,34
35,2024-09-17,2024-09-17,2024-09-17,ee.kobotoolbox.org:mje5kdhC2TgSSTyq,2,4,4,1,2,3,1,,3,,2,3,2,2,2,2,5,4,2,,4,2,2,4,4,4,4,4,,2,4,2,4,4,4,2,0,2,0,2,2,2,0,2,4,2,,2,4,,2,3,3,3,2,4,4,2,4,2,1,1,(because I'm already an antisocial person),5,,5,(All phases of the project have been adequately explained since its inception),4,(I believe the founders of the organization are survivors),2,(I participated in the implementation phase only),2,(Everything I chose was of my own free will).,(the amount is very small),3,"(I don't know the steering committee personally, but I see the results of their ideas and it works for me)",2,2,2,(All the people are good and helpful),0,,,2,2,It didn't contribute because I spent the money on my daughter's education and my health is good,5,"(After securing my daughter's future and paying her college tuition, I must have been relieved.)",4,(I got an amount to complete my daughter's schooling and devoted myself to the other banks),2,(It didn't contribute much because the amount was small and not enough for my daughter's schooling at all).,,4,(Society's perception of detained women is very bad and the project tried hard to improve this perception),2,(Temporary interim justice that someone cares),3,4,"(Because we didn't do anything wrong and yet we were ashamed, but after participating, I am no longer ashamed of being a former detainee, I am proud).",Psychological and physical impact,2,(I resorted to Al-Rabit with all my issues and always found the right solution with them),,,,,384587411,767850fc-cf41-4d0f-8c67-2fe34dc0c597,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,35
36,2024-09-17,2024-09-17,2024-09-17,ee.kobotoolbox.org:bHVciw0CXUGt5aDX,2,3,3,1,1,3,1,,5,,3,4,3,4,2,4,5,4,4,,4,2,2,4,4,5,4,4,,2,5,5,5,5,1,2,0,2,0,0,0,2,0,2,4,1,,3,2,,2,4,4,4,3,4,4,3,4,4,2,4,"""We benefited from the reparations project, so we heard a lot of talk from people because they did not benefit from the reparations project, while we detainees benefited from the project - I was not excluded from the meetings, I always attend meetings and activities - on the work level, it opened a few horizons, so a shop owner when we talk about the project is a kind of respect.""",2,,5,"""Through a case manager and sufficient explanation of the project""",5,"""Survivors are the ones who created this project with their meetings, opinions, and implementation.""",5,"""Open the project and execute it""",2,"""Opening up the field to his favor""","""Buying tools and raw materials is very expensive, that's why I got a material partner to open the business.""",777,"""I didn't attend meetings with a steering committee""",2,2,2,Thanks to them,0,,,2,3,"""Before the subsidy, we were idle, but after the subsidy, we're working full time on the project.""",5,"""Just as material well-being improves, so does mental health.""",3,"""Before, there was no special resource, but after supporting the project, there is a special resource to meet the family's needs.""",3,"""We can now take the family out once a month to beautiful places.""",,3,"""By opening up the business and today we are entrepreneurs""",3,"""The right doesn't die, and in organizations that care about this issue, distributing support in parallel""",3,4,"""The help and support he received from the Reparations Project made him feel like he was in a world behind us and supporting us.""",Human impact and psychological impact,2,"""Sustainability of the project and thanks to all the team members",,,,,384592659,5da0378a-0ed6-4275-a83b-9a476bb6ad61,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,36
37,2024-09-17,2024-09-17,2024-09-17,ee.kobotoolbox.org:NAFp1acHp98PEfay,2,2,2,1,2,3,1,,3,,1,2,2,3,1,1,4,4,3,,2,5,4,2,3,1,3,4,,3,3,2,2,4,4,999,0,2,2,0,2,2,2,5,3,4,,5,4,,2,3,4,2,3,NaN,3,2,2,1,2,4,Being a woman who opened her own business has made people respect and appreciate me as a strong woman.,1,,3,By constantly communicating with employees and inquiring about the project,888,,3,By participating in surveys that the organization was conducting to assess the needs of survivors,2,I chose the project I've been dreaming of doing,"Due to the high cost after the earthquake, I was unable to open the business as I hoped it would be, and I had to close the store and move the goods to my home and sell them from home.",3,I appreciate that they kind of felt our pain.,0,2,2,All the staff who work at Sednaya Association and all the people who have contacted me are very human and have been extremely courteous.,0,,,1,3,"As a result of moving and walking to and from the store, I feel healthier and more energetic than before.",4,I feel like I have something to do and that I have my own project that gives me value in my community.,3,"I didn't have a job and I had to work in restaurants in Jelly and the pay was very low and I had to borrow money in addition to the work is very tiring, but thanks to the project, my financial income has improved somewhat.",1,The project's revenue is barely enough to cover basic needs,,3,People talk about me as a strong woman.,3,"I feel like we are being recognized, that we have rights to society, and that someone appreciates what we've been through",4,4,I started to feel valued in society and people started to like me more.,The project made me feel that I am a valuable member of society and have the right to prove my worth.,1,"Because of the high prices, I had to close the shop and move my goods to my home and sell them from home. I hope that there will be additional support through which I can open my shop again and I hope that there will be medical support for survivors again, and I hope that there will be medical support for survivors again.",,,,,384630848,cf567aa5-31b5-4669-8f39-01fd19366573,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,37
38,2024-09-17,2024-09-17,2024-09-17,ee.kobotoolbox.org:NAFp1acHp98PEfay,2,2,2,1,2,3,1,,4,,2,3,3,3,2,3,5,3,2,,2,3,3,3,3,3,4,4,,2,2,4,3,2,3,2,2,2,2,2,2,2,888,5,5,2,,2,3,,2,3,3,4,3,888,4,2,3,888,888,3,I increased my status at my job by buying a laptop that helps me work,3,,4,"Through periodic questionnaires, following up on our projects and attending workshops organized by the project",888,,3,"By sharing ideas, challenges, and needs during meetings",2,"I had a business need for a laptop, so I picked a project and bought a laptop",there is no,777,I hadn't heard of this committee as I didn't attend all the meetings that were held,1,2,2,I would like to thank all the staff who worked on the reparations project for their kindness to us,0,,,1,1,Because I used the entire amount for the project and it wasn't enough to cover both the health service and the project,3,Strengthening my position at work,3,"By buying a laptop for work, my paycheck is better than ever",888,Because the income is barely enough to cover basic needs,,3,Having workshops within the project that talked about Syrian survivors made me feel recognized,3,"By taking care of us, it reinforced our sense of being human.",4,3,"Through my attendance at the workshops that were organized by the association, especially the workshops that were held in Antep",The project provided us with the service without any charge,1,We hope that the project will have other phases and continue to follow us,,,,,384632002,87eaa9cb-6a94-4fac-b344-2bccd7f0ee3d,2024-09-17,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,38
39,2024-09-17,2024-09-18,2024-09-17,ee.kobotoolbox.org:mje5kdhC2TgSSTyq,2,4,4,2,2,3,1,,3,,2,3,2,4,2,1,4,3,2,,4,3,3,2,4,4,4,3,,3,4,3,5,5,2,2,2,2,0,0,2,2,2,5,3,2,,2,4,,2,2,4,3,3,2,4,3,3,2,1,3,(I've never experienced being a participant in a reparations project and never felt the difference).,3,,4,"(At the beginning of the project, I came to the office and the project was fully explained in detail.)",5,"(At every stage of the project's implementation, everyone was consulted and informed about every detail of the project.)",4,(I used to attend sessions where they talked about the stages of the project and all the details of the project and felt like I was privy to all the details of the project).,2,(I took the option that suited me without any pressure and with a full understanding of the options),(You should have provided transportation to the office instead of cash),3,(I was comfortable with all of our ideas and all of our results).,2,2,2,(I felt like I was a valuable member of the organization and I was happy when I had a chance to see them and talk with them).,0,,,2,3,"(When mental health improves, physical health improves)",4,"(When the financial distress and the nagging feeling of having a debt and paying it off, my psyche will surely be relieved.)",3,"(I paid my debts, paid my rent, and freed myself up for other expenses)",2,(There was no way to improve welfare because the entire amount went to rent and debt).,,4,"(I felt my value to you, even if it was only within the confines of my presence in the office)",4,(The organization's work has given me a sense of fairness),4,4,(Someone who believed me and gave me value and meaning to my life while I was fighting outside the Association's office and carrying a stigma due to my previous arrest).,(Psychological and physical impact),2,there is no,,,,,384866031,561561ba-3cc7-4a0d-945c-97f5899e4494,2024-09-18,,,submitted_via_web,,vZvncHWZBTczpQn8D7EtPi,,39
